schema:longitude,schema:latitude,schema:address,schema:name,schema:addressLocality,schema:name...18,schema:containedInPlace,schema:name...17,schema:identifier
-87.65763813394864,41.97875457988567,"5315 N Winthrop Ave Chicago, IL 60640",Cedar Park - Spray Feature,1872,Ward 48,2495,Cedar Park,Chicago_Park_Facility_410
-87.71589865030349,41.894401042906686,"721 N Central Park Ave Chicago, IL 60624",Central Park - Playground Park,1905,Ward 27,2388,Central Park,Chicago_Park_Facility_411
-87.65707936045193,41.95839366785199,"1100 W Irving Park Rd Chicago, IL 60613",Challenger Park - Dog Friendly Area,1860,Ward 46,2228,Challenger Park,Chicago_Park_Facility_412
-87.66761232882658,41.967346512306435,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Baseball Jr/Softball 1,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_416
-87.66840653877006,41.96771662730217,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Baseball Jr/Softball 2,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_417
-87.6684568212291,41.96796551786379,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Community Garden,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_3126
-87.66884995079643,41.9678337180962,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Fitness Center,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_414
-87.66787704475527,41.96754747049352,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Football/Soccer Combo Fld,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_413
-87.66885965615754,41.96773645156156,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Gymnasium,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_415
-87.66895122866202,41.96727104939563,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Playground,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_419
-87.66901632437047,41.96816072916222,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Pool (Outdoor),1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_418
-87.6681195944787,41.96818654035285,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Tennis Court 1,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_420
-87.66829670662777,41.96818593417681,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Tennis Court 2,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_421
-87.66847170074467,41.96817878988763,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Tennis Court 3,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_422
-87.66865101571766,41.9681765645287,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Tennis Court 4,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_423
-87.66849093160289,41.9671704794525,"4725 N Ashland Av Chicago, IL 60640",Chase Park - Track,1874,Ward 47,1966,Chase Park,Chicago_Park_Facility_424
-87.58901511259558,41.76755187394342,"7005 S Dante Ave Chicago, IL 60637",Chestnut Park - Basketball Backboard 1,1866,Ward 5,2491,Chestnut Park,Chicago_Park_Facility_3316
-87.58875475332495,41.76755370276225,"7005 S Dante Ave Chicago, IL 60637",Chestnut Park - Basketball Backboard 2,1866,Ward 5,2491,Chestnut Park,Chicago_Park_Facility_3317
-87.58887796258665,41.7675458073606,"7005 S Dante Ave Chicago, IL 60637",Chestnut Park - Basketball Court,1866,Ward 5,2491,Chestnut Park,Chicago_Park_Facility_425
-87.589143269447,41.767630039410136,"7005 S Dante Ave Chicago, IL 60637",Chestnut Park - Playground Park,1866,Ward 5,2491,Chestnut Park,Chicago_Park_Facility_426
-87.62199516146961,41.85763363083039,"1801 S Indiana Ave Chicago, IL 60616",Chicago Women's Park - Climbing Wall,1861,Ward 3,2283,Chicago Women's Park,Chicago_Park_Facility_19258
-87.6218175273412,41.856875534976915,"1801 S Indiana Ave Chicago, IL 60616",Chicago Women's Park - Community Garden,1861,Ward 3,2283,Chicago Women's Park,Chicago_Park_Facility_14785
-87.6217193402227,41.85722831607458,"1801 S Indiana Ave Chicago, IL 60616",Chicago Women's Park - Garden,1861,Ward 3,2283,Chicago Women's Park,Chicago_Park_Facility_427
-87.62192689525575,41.857659171201725,"1801 S Indiana Ave Chicago, IL 60616",Chicago Women's Park - Playground,1861,Ward 3,2283,Chicago Women's Park,Chicago_Park_Facility_19574
-87.70538407653048,42.004526392936526,"6758 N Sacramento Ave Chicago, IL 60645",Chippewa Park - Basketball Backboard 1,1889,Ward 50,2000,Chippewa Park,Chicago_Park_Facility_3318
-87.70539386742782,42.00442105653886,"6758 N Sacramento Ave Chicago, IL 60645",Chippewa Park - Basketball Backboard 2,1889,Ward 50,2000,Chippewa Park,Chicago_Park_Facility_3319
-87.70546807925346,42.00452103185439,"6758 N Sacramento Ave Chicago, IL 60645",Chippewa Park - Basketball Court 1,1889,Ward 50,2000,Chippewa Park,Chicago_Park_Facility_428
-87.70547371268697,42.00442343889181,"6758 N Sacramento Ave Chicago, IL 60645",Chippewa Park - Basketball Court 2,1889,Ward 50,2000,Chippewa Park,Chicago_Park_Facility_429
-87.70517861491815,42.00448458230592,"6758 N Sacramento Ave Chicago, IL 60645",Chippewa Park - Playground,1889,Ward 50,2000,Chippewa Park,Chicago_Park_Facility_430
-87.70530627292077,42.004100016572096,"6758 N Sacramento Ave Chicago, IL 60645",Chippewa Park - Spray Feature,1889,Ward 50,2000,Chippewa Park,Chicago_Park_Facility_431
-87.76298859938476,41.94275758461386,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Baseball Jr/Softball 1,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_435
-87.76288811951878,41.94344868262953,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Baseball Jr/Softball 2,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_436
-87.76365324328198,41.94339715334183,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Baseball Jr/Softball 3,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_437
-87.76356836368187,41.942715194375864,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Baseball Sr,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_441
-87.76354792389377,41.943677456316834,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Basketball Backboard 1,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_3320
-87.76345366674556,41.94378796896571,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Basketball Backboard 2,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_3321
-87.76365192041489,41.9437824245053,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Basketball Backboard 3,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_3322
-87.76355768265483,41.94389076212921,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Basketball Backboard 4,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_3323
-87.7635622385171,41.9437814816078,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Basketball Court,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_432
-87.76327275151401,41.94313347856058,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Football/Soccer Combo Fld,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_433
-87.76286604442548,41.94385767257896,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Horseshoe Court 1,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_434
-87.76283519581193,41.94385838452083,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Horseshoe Court 2,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_3149
-87.76280411342535,41.943859887585795,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Horseshoe Court 3,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_3150
-87.76277415524302,41.943859738715894,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Horseshoe Court 4,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_3151
-87.76241220238342,41.9427999877665,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Playground,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_438
-87.76228923275931,41.94261327376238,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Spray Feature,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_440
-87.7626360758271,41.94375927755837,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Tennis Court 1,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_442
-87.76231937577379,41.94376524772668,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Tennis Court 2,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_443
-87.76215766887961,41.943766958018436,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Tennis Court 3,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_444
-87.76247439138207,41.943758473777734,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Tennis Court 4,1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_445
-87.7631313702819,41.943746648813196,"3420 N Long Ave Chicago, IL 60641",Chopin Park - Volleyball (Sand),1895,Ward 30,1991,Chopin Park,Chicago_Park_Facility_439
-87.70861599240399,41.85986900492419,"1533 S Christiana Ave Chicago, IL 60623",Christiana Park - Basketball Backboard,1864,Ward 24,2389,Christiana Park,Chicago_Park_Facility_3324
-87.70861300389872,41.85981275131232,"1533 S Christiana Ave Chicago, IL 60623",Christiana Park - Basketball Court,1864,Ward 24,2389,Christiana Park,Chicago_Park_Facility_446
-87.70882583826445,41.85980419229675,"1533 S Christiana Ave Chicago, IL 60623",Christiana Park - Playground Park,1864,Ward 24,2389,Christiana Park,Chicago_Park_Facility_447
-87.67702700711573,41.91432888288015,"1825 N Damen Ave Chicago, IL 60614",Churchill Field Park - Baseball Jr/Softball,1887,Ward 32,2172,Churchill Field Park,Chicago_Park_Facility_449
-87.67658973847524,41.9142547466305,"1825 N Damen Ave Chicago, IL 60614",Churchill Field Park - Dog Friendly Area,1887,Ward 32,2172,Churchill Field Park,Chicago_Park_Facility_448
-87.68526407185543,41.87337971677529,"2342 W Flournoy St Chicago, IL 60612",Claremont Park - Community Garden,1896,Ward 28,2165,Claremont Park,Chicago_Park_Facility_17018
-87.685008490604,41.87326844143943,"2342 W Flournoy St Chicago, IL 60612",Claremont Park - Playground,1896,Ward 28,2165,Claremont Park,Chicago_Park_Facility_450
-87.64880920058707,41.962772161582606,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Baseball Jr/Softball 1,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_455
-87.64803675760288,41.96277708147869,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Baseball Jr/Softball 2,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_456
-87.64846146387441,41.96365147265417,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Baseball Jr/Softball 3,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_457
-87.64921595336675,41.96413239575285,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Baseball Sr,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_460
-87.64940717088555,41.96271282759922,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Basketball Backboard 1,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_3325
-87.64966901034973,41.96271250816432,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Basketball Backboard 2,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_3326
-87.64954184019243,41.96270834575671,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Basketball Court,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_451
-87.64970173316298,41.96407335412305,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Bocce Court,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_454
-87.64960712856066,41.96414402287019,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Community Garden,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_14787
-87.64921735936679,41.963708913354395,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Fitness Center,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_452
-87.64821104801341,41.96227437111632,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Football/Soccer Combo Fld,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_3190
-87.64941716741517,41.963721022100856,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Gymnasium,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_453
-87.64935002537804,41.96361223995236,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Model Train Display,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_0
-87.64969681924246,41.963078695785754,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Playground,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_458
-87.64959593374414,41.96320260854152,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Spray Feature,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_459
-87.64901079476988,41.962175951666026,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Tennis Court 1,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_461
-87.64920355465961,41.96217710049013,"4501 N Clarendon Ave Chicago, IL 60640",Clarendon Community Center Park - Tennis Court 2,1860,Ward 46,2312,Clarendon Community Center Park,Chicago_Park_Facility_462
-87.74119254224192,41.87621960349677,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Baseball Jr/Softball,1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_465
-87.74056983204798,41.87634422357753,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Basketball Backboard 1,1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_3327
-87.74055678819721,41.87610469558438,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Basketball Backboard 2,1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_3328
-87.7405611095972,41.87622095759378,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Basketball Court,1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_463
-87.74104268107698,41.87664024980698,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Community Garden,1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_17024
-87.7409386483092,41.876471785726395,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Football/Soccer Combo Fld,1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_464
-87.74062074676144,41.876667038783516,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Playground,1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_467
-87.74160838254562,41.87617870684955,"4615 W Jackson Blvd Chicago, IL 60644",Clark (John) Park - Pool (Outdoor),1896,Ward 28,2333,Clark (John) Park,Chicago_Park_Facility_466
-87.69354661840359,41.9460545335407,"3400 N Rockwell Ave Chicago, IL 60618",Clark (Richard) Park - Artificial Turf Field,1874,Ward 47,2208,Clark (Richard) Park,Chicago_Park_Facility_0
-87.6934584999843,41.94403886103346,"3400 N Rockwell Ave Chicago, IL 60618",Clark (Richard) Park - Baseball Sr,1874,Ward 47,2208,Clark (Richard) Park,Chicago_Park_Facility_0
-87.69507628483242,41.94322010797402,"3400 N Rockwell Ave Chicago, IL 60618",Clark (Richard) Park - Boat Launch Non-Motorized,1874,Ward 47,2208,Clark (Richard) Park,Chicago_Park_Facility_468
-87.69434904932493,41.94454736821928,"3400 N Rockwell Ave Chicago, IL 60618",Clark (Richard) Park - Community Garden,1874,Ward 47,2208,Clark (Richard) Park,Chicago_Park_Facility_17019
-87.69472142634079,41.94511469705443,"3400 N Rockwell Ave Chicago, IL 60618",Clark (Richard) Park - Football/Soccer Combo Fld,1874,Ward 47,2208,Clark (Richard) Park,Chicago_Park_Facility_470
-87.6937882283082,41.94195115214445,"3400 N Rockwell Ave Chicago, IL 60618",Clark (Richard) Park - Mountain Bike Trail,1874,Ward 47,2208,Clark (Richard) Park,Chicago_Park_Facility_471
-87.6948432050998,41.94307176460531,"3400 N Rockwell Ave Chicago, IL 60618",Clark (Richard) Park - Rowing Club,1874,Ward 47,2208,Clark (Richard) Park,Chicago_Park_Facility_0
-87.6637288085253,41.922198074796626,"2210 N Southport Ave Chicago, IL 60614",Clover Park - Basketball Court,1894,Ward 2,2493,Clover Park,Chicago_Park_Facility_481
-87.66350720430641,41.92215439451336,"2210 N Southport Ave Chicago, IL 60614",Clover Park - Playground Park,1894,Ward 2,2493,Clover Park,Chicago_Park_Facility_482
-87.65202382522992,41.91317924949677,"1755 N Clybourn Ave Chicago, IL 60614",Clybourn Park - Basketball Backboard 1,1894,Ward 2,2391,Clybourn Park,Chicago_Park_Facility_3331
-87.65222351138469,41.913016860248646,"1755 N Clybourn Ave Chicago, IL 60614",Clybourn Park - Basketball Backboard 2,1894,Ward 2,2391,Clybourn Park,Chicago_Park_Facility_3332
-87.65212342134,41.91310207840257,"1755 N Clybourn Ave Chicago, IL 60614",Clybourn Park - Basketball Court,1894,Ward 2,2391,Clybourn Park,Chicago_Park_Facility_483
-87.65237707613768,41.9132928172992,"1755 N Clybourn Ave Chicago, IL 60614",Clybourn Park - Playground Park,1894,Ward 2,2391,Clybourn Park,Chicago_Park_Facility_484
-87.66173788310165,41.983394122065626,"5554 N Magnolia Ave Chicago, IL 60640",Cochran Park - Playground Park,1872,Ward 48,2178,Cochran Park,Chicago_Park_Facility_485
-87.61573102153098,41.738624160492144,"361 E 85th St Chicago, IL 60619",Cole Park - Baseball Jr/Softball 1,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_489
-87.61511712728063,41.73943620577195,"361 E 85th St Chicago, IL 60619",Cole Park - Baseball Jr/Softball 2,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_490
-87.6155835168834,41.73966026068467,"361 E 85th St Chicago, IL 60619",Cole Park - Basketball Backboard 1,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_3333
-87.6152916885677,41.73966318765611,"361 E 85th St Chicago, IL 60619",Cole Park - Basketball Backboard 2,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_3334
-87.61523280304345,41.739824355359005,"361 E 85th St Chicago, IL 60619",Cole Park - Basketball Backboard 3,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_3335
-87.61497583311487,41.73982987633334,"361 E 85th St Chicago, IL 60619",Cole Park - Basketball Backboard 4,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_3336
-87.61509810972332,41.73982533491014,"361 E 85th St Chicago, IL 60619",Cole Park - Basketball Court 1,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_486
-87.61544054651397,41.73966033989207,"361 E 85th St Chicago, IL 60619",Cole Park - Basketball Court 2,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_487
-87.61545901836546,41.739065290009975,"361 E 85th St Chicago, IL 60619",Cole Park - Football/Soccer Combo Fld,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_3191
-87.6151053305861,41.739704427246615,"361 E 85th St Chicago, IL 60619",Cole Park - Horseshoe Court,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_488
-87.61595982469173,41.73969876928432,"361 E 85th St Chicago, IL 60619",Cole Park - Playground,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_491
-87.61576531565727,41.73976352872584,"361 E 85th St Chicago, IL 60619",Cole Park - Spray Feature,1902,Ward 6,2073,Cole Park,Chicago_Park_Facility_492
-87.6034332900749,41.79640400612626,"900 E 54th Pl Chicago, IL 60615",Coleman Park - Playground Park,1866,Ward 5,2091,Coleman Park,Chicago_Park_Facility_493
-87.60361581845258,41.796410173501236,"900 E 54th Pl Chicago, IL 60615",Coleman Park - Spray Feature,1866,Ward 5,2091,Coleman Park,Chicago_Park_Facility_494
-87.62644147935139,41.862030115575806,"1466 S Wabash Av Chicago, IL 60605",Coliseum Park - Dog Friendly Area,1861,Ward 3,2243,Coliseum Park,Chicago_Park_Facility_495
-87.62627019957218,41.86205945499259,"1466 S Wabash Av Chicago, IL 60605",Coliseum Park - Playground,1861,Ward 3,2243,Coliseum Park,Chicago_Park_Facility_4535
-87.65723976113829,42.00448794956487,"1040 W Columbia Ave Chicago, IL 60626",Doria Beach Park - Beach,1876,Ward 49,2475,Doria Beach Park,Chicago_Park_Facility_496
-87.76706443085486,41.87300880464312,"500 S Central Ave Chicago, IL 60644",Columbus Park - Artificial Turf Field,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_502
-87.77401397238548,41.87221065628834,"500 S Central Ave Chicago, IL 60644",Columbus Park - Baseball Jr/Softball 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_509
-87.76556065501333,41.87195001666778,"500 S Central Ave Chicago, IL 60644",Columbus Park - Baseball Jr/Softball 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_510
-87.76702972201873,41.87161423798166,"500 S Central Ave Chicago, IL 60644",Columbus Park - Baseball Sr 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_515
-87.766228998408,41.87294626347883,"500 S Central Ave Chicago, IL 60644",Columbus Park - Baseball Sr 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_516
-87.76521228471111,41.87721351905324,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Backboard 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_3337
-87.76538907994967,41.87721303129347,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Backboard 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_3338
-87.76556224077845,41.8772111630738,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Backboard 3,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_3339
-87.76556929235423,41.87744412128028,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Backboard 4,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_3340
-87.76539431911478,41.87744461832714,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Backboard 5,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_3341
-87.76522296702242,41.87744785745988,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Backboard 6,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_3342
-87.76524089943305,41.877323486296525,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Court 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_497
-87.76539923063059,41.877319719068005,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Court 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_498
-87.76556969813095,41.87732056195728,"500 S Central Ave Chicago, IL 60644",Columbus Park - Basketball Court 3,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_499
-87.76753805951061,41.87397305308425,"500 S Central Ave Chicago, IL 60644",Columbus Park - Bowling Green,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_13494
-87.76769424286462,41.876494598656016,"500 S Central Ave Chicago, IL 60644",Columbus Park - Casting Pier,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_500
-87.76520592126485,41.87398410694075,"500 S Central Ave Chicago, IL 60644",Columbus Park - Fitness Center,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_505
-87.76655326640804,41.87198183185346,"500 S Central Ave Chicago, IL 60644",Columbus Park - Football/Soccer Combo Fld 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_501
-87.77371552862552,41.8720383269601,"500 S Central Ave Chicago, IL 60644",Columbus Park - Football/Soccer Combo Fld 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_504
-87.76529769290092,41.87477469997598,"500 S Central Ave Chicago, IL 60644",Columbus Park - Garden,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_506
-87.7697153242705,41.87633645198458,"500 S Central Ave Chicago, IL 60644",Columbus Park - Golf Course,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_507
-87.76497849923355,41.873833380523145,"500 S Central Ave Chicago, IL 60644",Columbus Park - Gymnasium 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_508
-87.76498277407744,41.874011959689824,"500 S Central Ave Chicago, IL 60644",Columbus Park - Gymnasium 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_11914
-87.76694490138951,41.876257195177864,"500 S Central Ave Chicago, IL 60644",Columbus Park - Lagoon,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_4151
-87.76714583897493,41.87585726116783,"500 S Central Ave Chicago, IL 60644",Columbus Park - Nature/Bird Sanctuary,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_15414
-87.76569463717519,41.87489819194545,"500 S Central Ave Chicago, IL 60644",Columbus Park - Playground 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_513
-87.76899146554601,41.87743045381142,"500 S Central Ave Chicago, IL 60644",Columbus Park - Playground 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_3192
-87.76546818399099,41.873657139529925,"500 S Central Ave Chicago, IL 60644",Columbus Park - Pool (Outdoor),1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_512
-87.76516125436467,41.873255202462694,"500 S Central Ave Chicago, IL 60644",Columbus Park - Spray Feature,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_514
-87.77342168229362,41.87726272342985,"500 S Central Ave Chicago, IL 60644",Columbus Park - Tennis Court 1,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_517
-87.77358108939325,41.87725873678359,"500 S Central Ave Chicago, IL 60644",Columbus Park - Tennis Court 2,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_518
-87.77374687028488,41.87725478007295,"500 S Central Ave Chicago, IL 60644",Columbus Park - Tennis Court 3,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_519
-87.77389986079903,41.87725552543622,"500 S Central Ave Chicago, IL 60644",Columbus Park - Tennis Court 4,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_520
-87.77407839168015,41.87725163035516,"500 S Central Ave Chicago, IL 60644",Columbus Park - Tennis Court 5,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_521
-87.77423138340009,41.877252375282616,"500 S Central Ave Chicago, IL 60644",Columbus Park - Tennis Court 6,1897,Ward 29,2021,Columbus Park,Chicago_Park_Facility_522
-87.67379625826408,41.896775171265,"1845 W Rice St Chicago, IL 60622",Commercial Club Park - Community Garden,1893,Ward 1,2316,Commercial Club Park,Chicago_Park_Facility_17020
-87.67342065043289,41.896679757191094,"1845 W Rice St Chicago, IL 60622",Commercial Club Park - Baseball Jr/Softball,1893,Ward 1,2316,Commercial Club Park,Chicago_Park_Facility_525
-87.67441506745013,41.896668986803505,"1845 W Rice St Chicago, IL 60622",Commercial Club Park - Basketball Backboard 1,1893,Ward 1,2316,Commercial Club Park,Chicago_Park_Facility_3343
-87.67441540412771,41.89663623441272,"1845 W Rice St Chicago, IL 60622",Commercial Club Park - Basketball Backboard 2,1893,Ward 1,2316,Commercial Club Park,Chicago_Park_Facility_3344
-87.67441380316924,41.896650598233705,"1845 W Rice St Chicago, IL 60622",Commercial Club Park - Basketball Court,1893,Ward 1,2316,Commercial Club Park,Chicago_Park_Facility_523
